price,product,place,amount,date,hot,rain,snow,cost,mean_of_comp_prices
4.759999999999999,Целебные травы,Нокрон,47.11971269431349,2217-01-29,0,0,0,3.26,4.62
4.759999999999999,Целебные травы,Нокрон,47.45607639450761,2217-01-30,0,0,0,3.26,0.0
4.759999999999999,Целебные травы,Нокрон,54.65099721298734,2217-01-31,0,0,1,3.26,0.0
4.759999999999999,Целебные травы,Нокрон,58.17727128824596,2217-02-01,0,1,0,3.26,4.810000000000001
4.759999999999999,Целебные травы,Нокрон,38.79229123099154,2217-02-02,0,0,0,3.26,5.033333333333333
4.759999999999999,Целебные травы,Нокрон,62.18982617909764,2217-02-03,0,0,1,3.26,5.24
4.759999999999999,Целебные травы,Нокрон,39.79712001728755,2217-02-04,0,0,0,3.26,4.57
4.759999999999999,Целебные травы,Нокрон,48.628868858271,2217-02-05,0,0,0,3.26,5.0633333333333335
4.759999999999999,Целебные травы,Нокрон,53.338774525429,2217-02-06,1,0,0,3.26,4.870000000000001
4.759999999999999,Целебные травы,Нокрон,48.041689581061064,2217-02-07,0,0,0,3.26,4.605
4.759999999999999,Целебные травы,Нокрон,49.75591714456969,2217-02-08,0,0,0,3.26,5.0225
4.759999999999999,Целебные травы,Нокрон,46.646581087569146,2217-02-09,0,0,0,3.26,5.25
5.049999999999999,Целебные травы,Нокрон,42.74143745591339,2217-02-10,0,0,0,3.26,4.8
5.049999999999999,Целебные травы,Нокрон,47.7952430601545,2217-02-11,0,0,0,3.26,5.4399999999999995
5.049999999999999,Целебные травы,Нокрон,45.717251528299215,2217-02-12,0,0,0,3.03,4.835000000000001
5.049999999999999,Целебные травы,Нокрон,38.08275411576689,2217-02-13,0,0,0,3.03,6.08
5.049999999999999,Целебные травы,Нокрон,44.85420362960427,2217-02-14,0,0,0,3.03,5.0225
5.049999999999999,Целебные травы,Нокрон,43.17110750240431,2217-02-15,0,0,0,3.03,5.25
5.049999999999999,Целебные травы,Нокрон,36.985225453452266,2217-02-16,0,0,0,3.03,5.4399999999999995
5.049999999999999,Целебные травы,Нокрон,50.233559118981375,2217-02-17,0,0,0,3.03,5.4399999999999995
5.049999999999999,Целебные травы,Нокрон,42.676211767389674,2217-02-18,0,0,0,3.03,5.0225
5.049999999999999,Целебные травы,Нокрон,45.32442813571468,2217-02-19,1,0,0,3.03,5.105
5.049999999999999,Целебные травы,Нокрон,46.430023875442444,2217-02-20,0,0,0,3.03,4.78
5.049999999999999,Целебные травы,Нокрон,42.74559593040082,2217-02-21,0,0,0,3.03,4.78
5.049999999999999,Целебные травы,Нокрон,47.81461237107268,2217-02-22,0,0,1,3.03,5.163333333333333
5.239999999999999,Целебные травы,Нокрон,40.01318368004936,2217-02-23,0,0,0,3.03,5.163333333333333
5.239999999999999,Целебные травы,Нокрон,38.8802646158068,2217-02-24,0,0,0,3.03,4.49
5.239999999999999,Целебные травы,Нокрон,41.14852385486605,2217-02-25,0,0,0,3.03,5.3500000000000005
5.239999999999999,Целебные травы,Нокрон,61.65890520108723,2217-02-26,1,0,0,3.03,4.49
5.239999999999999,Целебные травы,Нокрон,43.21900440061792,2217-02-27,0,0,0,3.03,0.0
5.239999999999999,Целебные травы,Нокрон,34.15509389697252,2217-02-28,0,0,0,3.03,0.0
5.239999999999999,Целебные травы,Нокрон,47.86268137807229,2217-03-01,0,0,1,2.54,5.44
5.239999999999999,Целебные травы,Нокрон,40.20734833489213,2217-03-02,0,0,1,2.54,5.296666666666667
5.239999999999999,Целебные травы,Нокрон,53.98002461969866,2217-03-03,1,0,0,2.54,5.7
5.239999999999999,Целебные травы,Нокрон,43.1909279126982,2217-03-04,0,0,0,2.54,5.7
5.239999999999999,Целебные травы,Нокрон,39.90059675237546,2217-03-05,0,0,0,2.54,0.0
5.239999999999999,Целебные травы,Нокрон,41.91672338936282,2217-03-06,1,0,0,2.54,6.35
5.239999999999999,Целебные травы,Нокрон,42.9220883650185,2217-03-07,0,0,0,2.54,5.050000000000001
5.239999999999999,Целебные травы,Нокрон,44.12659469159782,2217-03-08,0,0,1,2.54,5.296666666666667
5.239999999999999,Целебные травы,Нокрон,45.35789497511641,2217-03-09,0,1,0,2.54,4.92
5.239999999999999,Целебные травы,Нокрон,41.732460312000555,2217-03-10,0,0,0,2.54,6.35
5.239999999999999,Целебные травы,Нокрон,36.23083314800563,2217-03-11,0,0,0,2.54,5.44
5.239999999999999,Целебные травы,Нокрон,43.70177137787246,2217-03-12,0,0,0,2.54,5.635
5.239999999999999,Целебные травы,Нокрон,51.40968197508106,2217-03-13,0,0,1,2.54,4.835
5.4399999999999995,Целебные травы,Нокрон,51.61842635742535,2217-03-14,1,0,0,2.54,0.0
5.4399999999999995,Целебные травы,Нокрон,40.6106014952339,2217-03-15,0,0,0,2.54,5.025
5.4399999999999995,Целебные травы,Нокрон,51.85491271326755,2217-03-16,0,0,1,2.54,4.835
5.4399999999999995,Целебные травы,Нокрон,36.29460319386932,2217-03-17,0,0,0,2.54,4.94
5.4399999999999995,Целебные травы,Нокрон,48.28904054402112,2217-03-18,0,0,1,3.5,5.41
5.4399999999999995,Целебные травы,Нокрон,52.161490961603526,2217-03-19,0,0,1,3.5,5.34
5.4399999999999995,Целебные травы,Нокрон,49.37098661247929,2217-03-20,0,1,0,3.5,5.55
5.4399999999999995,Целебные травы,Нокрон,48.23704374089127,2217-03-21,1,0,0,3.5,4.835
5.4399999999999995,Целебные травы,Нокрон,45.94749679767716,2217-03-22,0,1,0,3.5,4.835
5.4399999999999995,Целебные травы,Нокрон,34.5898306286682,2217-03-23,0,0,0,3.5,5.466666666666666
5.4399999999999995,Целебные травы,Нокрон,44.8490588742619,2217-03-24,1,0,0,3.5,4.94
5.4399999999999995,Целебные травы,Нокрон,35.956561096013566,2217-03-25,0,0,0,3.5,4.933333333333334
5.4399999999999995,Целебные травы,Нокрон,35.27888663591758,2217-03-26,0,0,0,3.5,4.933333333333334
5.4399999999999995,Целебные травы,Нокрон,42.20881235594063,2217-03-27,0,0,0,3.5,5.3999999999999995
5.4399999999999995,Целебные травы,Нокрон,49.12888650122924,2217-03-28,1,0,0,3.5,0.0
5.4399999999999995,Целебные травы,Нокрон,33.774310101272754,2217-03-29,0,0,0,3.5,5.16
5.4399999999999995,Целебные травы,Нокрон,33.34490175304699,2217-03-30,0,0,0,3.5,5.053333333333334
5.4399999999999995,Целебные травы,Нокрон,46.609147314933615,2217-03-31,0,0,1,3.5,5.14
5.4399999999999995,Целебные травы,Нокрон,36.468758393756474,2217-04-01,0,0,0,2.33,5.59
5.4399999999999995,Целебные травы,Нокрон,31.404260764858645,2217-04-02,0,0,0,2.33,5.126666666666666
5.4399999999999995,Целебные травы,Нокрон,36.47572948933204,2217-04-03,0,0,0,2.33,5.4775
5.4399999999999995,Целебные травы,Нокрон,49.13487734556508,2217-04-04,0,0,1,2.33,5.685
5.4399999999999995,Целебные травы,Нокрон,48.26220531259172,2217-04-05,0,0,1,2.33,4.99
5.4399999999999995,Целебные травы,Нокрон,52.64151801429916,2217-04-06,0,0,1,2.33,5.834999999999999
5.4399999999999995,Целебные травы,Нокрон,39.2966522062403,2217-04-07,0,0,0,2.33,5.126666666666666
5.4399999999999995,Целебные травы,Нокрон,45.492614459708975,2217-04-08,0,0,0,2.33,5.69
5.4399999999999995,Целебные травы,Нокрон,40.744989336934744,2217-04-09,0,0,0,2.33,6.529999999999999
5.489999999999999,Целебные травы,Нокрон,43.077001267210235,2217-04-10,0,0,0,2.33,0.0
5.489999999999999,Целебные травы,Нокрон,46.49594978010749,2217-04-11,0,1,0,2.33,5.834999999999999
5.489999999999999,Целебные травы,Нокрон,52.49081397543661,2217-04-12,1,0,0,2.33,5.4775
5.489999999999999,Целебные травы,Нокрон,38.872605426929965,2217-04-13,0,0,0,2.33,5.965
5.489999999999999,Целебные травы,Нокрон,37.16243343698724,2217-04-14,0,0,0,2.33,5.509999999999999
5.489999999999999,Целебные травы,Нокрон,46.64327501607295,2217-04-15,0,0,0,2.33,6.529999999999999
5.489999999999999,Целебные травы,Нокрон,41.886060634333575,2217-04-16,1,0,0,4.03,5.703333333333333
5.489999999999999,Целебные травы,Нокрон,43.689874077705184,2217-04-17,0,0,0,4.03,6.095
5.489999999999999,Целебные травы,Нокрон,56.16714803278913,2217-04-18,0,0,1,4.03,6.095
5.489999999999999,Целебные травы,Нокрон,46.19934835272204,2217-04-19,0,0,0,4.03,5.703333333333333
5.489999999999999,Целебные травы,Нокрон,49.3671842383372,2217-04-20,1,0,0,4.03,5.5675
5.489999999999999,Целебные травы,Нокрон,45.863614958040344,2217-04-21,0,0,0,4.03,5.246666666666666
5.489999999999999,Целебные травы,Нокрон,49.11227391240718,2217-04-22,1,0,0,4.03,6.095
5.489999999999999,Целебные травы,Нокрон,47.089965039839534,2217-04-23,0,0,1,4.03,4.92
5.489999999999999,Целебные травы,Нокрон,54.48006765452266,2217-04-24,0,1,0,4.03,5.159999999999999
5.489999999999999,Целебные травы,Нокрон,58.238817651415715,2217-04-25,0,0,1,4.03,5.039999999999999
5.489999999999999,Целебные травы,Нокрон,37.11387561403342,2217-04-26,0,0,0,4.03,5.246666666666666
5.56,Целебные травы,Нокрон,52.26236189692826,2217-04-27,1,0,0,4.03,5.41
5.56,Целебные травы,Нокрон,51.1686889487319,2217-04-28,0,0,1,4.03,6.2299999999999995
5.56,Целебные травы,Нокрон,54.60697922367921,2217-04-29,0,0,1,4.03,5.159999999999999
5.56,Целебные травы,Нокрон,43.334368013909305,2217-04-30,0,0,0,4.03,5.29
5.56,Целебные травы,Нокрон,52.208818830181926,2217-05-01,1,0,0,3.79,5.159999999999999
5.56,Целебные травы,Нокрон,38.294281161896684,2217-05-02,0,0,0,3.79,5.766666666666666
5.56,Целебные травы,Нокрон,52.915505580500735,2217-05-03,0,0,1,3.79,5.25
5.56,Целебные травы,Нокрон,39.837437466808694,2217-05-04,0,0,0,3.79,5.25
5.56,Целебные травы,Нокрон,39.65653273787353,2217-05-05,0,0,0,3.79,5.766666666666666
5.56,Целебные травы,Нокрон,47.65978792499701,2217-05-06,0,0,0,3.79,5.919999999999999
5.56,Целебные травы,Нокрон,56.92303951359259,2217-05-07,0,1,0,3.79,6.2299999999999995
5.56,Целебные травы,Нокрон,53.07233242429588,2217-05-08,0,0,1,3.79,5.7075
5.56,Целебные травы,Нокрон,53.396813705345025,2217-05-09,0,0,1,3.79,5.673333333333332
5.56,Целебные травы,Нокрон,46.918778613081564,2217-05-10,0,0,0,3.79,5.595
5.56,Целебные травы,Нокрон,46.61168674350575,2217-05-11,0,0,0,3.79,5.890000000000001
5.56,Целебные травы,Нокрон,55.63003983025509,2217-05-12,1,0,0,3.79,5.299999999999999
5.56,Целебные травы,Нокрон,49.572683517665745,2217-05-13,0,0,1,3.79,5.595
5.7299999999999995,Целебные травы,Нокрон,49.758197064280246,2217-05-14,0,1,0,3.79,5.87
5.7299999999999995,Целебные травы,Нокрон,43.12136230937462,2217-05-15,0,0,0,3.79,5.365
5.7299999999999995,Целебные травы,Нокрон,50.49980385948131,2217-05-16,1,0,0,3.72,5.859999999999999
5.7299999999999995,Целебные травы,Нокрон,50.36829753644201,2217-05-17,0,0,1,3.72,4.84
5.7299999999999995,Целебные травы,Нокрон,43.65072667319954,2217-05-18,0,0,0,3.72,5.727499999999999
5.7299999999999995,Целебные травы,Нокрон,49.66053196015459,2217-05-19,1,0,0,3.72,4.84
5.7299999999999995,Целебные травы,Нокрон,54.07010558201597,2217-05-20,0,1,0,3.72,5.365
5.7299999999999995,Целебные травы,Нокрон,42.13900779187709,2217-05-21,0,0,0,3.72,5.890000000000001
5.7299999999999995,Целебные травы,Нокрон,49.97382465368683,2217-05-22,1,0,0,3.72,5.1499999999999995
5.7299999999999995,Целебные травы,Нокрон,52.872365467881934,2217-05-23,0,1,0,3.72,5.7675
5.7299999999999995,Целебные травы,Нокрон,38.98304326032301,2217-05-24,0,0,0,3.72,5.595
5.7299999999999995,Целебные травы,Нокрон,35.25331206410846,2217-05-25,0,0,0,3.72,5.595
5.7299999999999995,Целебные травы,Нокрон,52.9025027457845,2217-05-26,0,0,1,3.72,5.890000000000001
5.7299999999999995,Целебные травы,Нокрон,39.6565612753556,2217-05-27,0,0,0,3.72,5.890000000000001
5.7299999999999995,Целебные травы,Нокрон,56.21272836029105,2217-05-28,1,0,0,3.72,5.959999999999999
5.7299999999999995,Целебные травы,Нокрон,50.47595162255681,2217-05-29,0,0,1,3.72,5.725
5.7299999999999995,Целебные травы,Нокрон,51.57797415450182,2217-05-30,0,0,1,3.72,5.9366666666666665
5.7299999999999995,Целебные травы,Нокрон,54.55106315171373,2217-05-31,1,0,0,3.72,6.239999999999998
5.7299999999999995,Целебные травы,Нокрон,41.89214589004284,2217-06-01,0,0,0,3.72,6.169999999999999
5.7299999999999995,Целебные травы,Нокрон,34.18583841077057,2217-06-02,0,0,0,3.72,5.8774999999999995
5.7299999999999995,Целебные травы,Нокрон,33.0833741076592,2217-06-03,0,0,0,3.72,5.0
5.7299999999999995,Целебные травы,Нокрон,37.28643987532646,2217-06-04,0,0,0,3.72,5.279999999999999
5.789999999999999,Целебные травы,Нокрон,37.61651206973687,2217-06-05,0,0,0,3.72,5.8774999999999995
5.789999999999999,Целебные травы,Нокрон,46.10058332982788,2217-06-06,0,0,0,3.72,6.03
5.789999999999999,Целебные травы,Нокрон,40.450174156970554,2217-06-07,0,0,0,3.72,6.169999999999999
5.789999999999999,Целебные травы,Нокрон,55.05706485815678,2217-06-08,0,1,0,3.72,6.03
5.789999999999999,Целебные травы,Нокрон,37.81782094962726,2217-06-09,0,0,0,4.14,6.919999999999999
5.789999999999999,Целебные травы,Нокрон,49.28961917888491,2217-06-10,1,0,0,4.14,5.53
5.789999999999999,Целебные травы,Нокрон,49.41615834809957,2217-06-11,1,0,0,4.14,5.959999999999999
5.789999999999999,Целебные травы,Нокрон,46.08195490697024,2217-06-12,0,0,1,4.14,5.795
5.789999999999999,Целебные травы,Нокрон,47.64568641889463,2217-06-13,1,0,0,4.14,5.9475
5.789999999999999,Целебные травы,Нокрон,52.87830721815171,2217-06-14,1,0,0,4.14,5.795
5.789999999999999,Целебные травы,Нокрон,50.75334567272004,2217-06-15,1,0,0,4.14,7.199999999999999
5.789999999999999,Целебные травы,Нокрон,39.87823711113627,2217-06-16,0,0,0,4.14,6.379999999999999
5.789999999999999,Целебные травы,Нокрон,44.16141623374001,2217-06-17,0,0,1,4.14,6.029999999999999
5.789999999999999,Целебные травы,Нокрон,46.09389723247487,2217-06-18,0,0,1,4.14,7.199999999999999
5.789999999999999,Целебные травы,Нокрон,47.52863004199553,2217-06-19,0,0,0,4.14,6.1866666666666665
5.789999999999999,Целебные травы,Нокрон,39.24707156512865,2217-06-20,0,0,0,4.14,5.819999999999999
5.789999999999999,Целебные травы,Нокрон,38.864776026547766,2217-06-21,0,0,0,4.14,7.199999999999999
5.789999999999999,Целебные травы,Нокрон,37.460480149292025,2217-06-22,0,0,0,4.14,5.6933333333333325
